canonical_smiles,molecule_chembl_id,pIC50,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
COC1(/C(C)=C/C(=O)OCc2ccc3c(ccc(=O)n3C)c2)CCOCC1,CHEMBL148442,5.6777807052660805,=,=,IC50,nM,2100.0,IC50,uM,2.1
CCCCCCn1c(-c2ccc(N(C)C)cc2)nc2ccccc2c1=O,CHEMBL152046,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1/CN2CCC1C2,CHEMBL160939,6.6595558851598815,=,=,IC50,nM,219.0,IC50,nM,219.0
Cc1c[n+]([O-])ccc1CC(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(OC(F)F)c(OC(F)F)c1,CHEMBL323312,6.522878745280337,=,=,IC50,nM,300.0,IC50,uM,0.3
CSc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4c(=O)nc5ccccn5c4=O)[C@@H]3C(=O)O)cc2)cc1,CHEMBL339610,4.200659450546418,=,=,IC50,nM,63000.0,IC50,uM,63.0
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,CHEMBL334966,9.397940008672037,=,=,IC50,nM,0.4,IC50,nM,0.4
O=[N+]([O-])c1cc2c(cc1CN1CCC(n3c(O)nc4ccccc43)CC1)OCO2,CHEMBL324297,7.431798275933005,=,=,IC50,nM,37.0,IC50,nM,37.0
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(C[S+]([O-])c2c[nH]nn2)C(=O)O)c(F)c1,CHEMBL126914,6.1249387366083,=,=,IC50,nM,750.0,IC50,uM,0.75
CCCCc1nn(-c2ccc(OC)cc2)c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL333800,9.096910013008056,=,=,IC50,nM,0.8,IC50,nM,0.8
NCCCP(=O)(O)CO,CHEMBL113385,5.978810700930062,=,=,IC50,nM,1050.0,IC50,uM,1.05
CCCCCCN1C(=O)/C(=C/c2cnc(CCCC)n2Cc2ccc(C(=O)OC)cc2)N(Cc2csc(C)n2)C1=O,CHEMBL125533,8.275724130399212,=,=,IC50,nM,5.3,IC50,nM,5.3
COC(=O)NC(C(=O)NN(CC(C)C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)C,CHEMBL324630,7.638272163982407,=,=,IC50,nM,23.0,IC50,nM,23.0
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL443268,5.274905478918531,=,=,IC50,nM,5310.0,IC50,uM,5.31
O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2c[nH]nn2)cc1,CHEMBL339315,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC,CHEMBL89890,4.886056647693163,=,=,IC50,nM,13000.0,IC50,uM,13.0
CNC(=O)c1cc2c(Oc3ccc(-c4cncn4C)cc3)cncc2s1,CHEMBL331055,6.823908740944319,=,=,IC50,nM,150.0,IC50,nM,150.0
O=C1C(c2c(O)[nH]c3ccccc23)=Nc2cc(Br)ccc21,CHEMBL367687,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
Clc1cccc(Cl)c1NC1=NCCN1,CHEMBL134,7.761953896871205,=,=,IC50,nM,17.3,IC50,nmol/l,17.3
O=C1N[C@@H](Cc2ccccc2)C(=O)N2[C@H]3Nc4ccccc4[C@@]3(Cc3cc([N+](=O)[O-])ccc3O)C[C@@H]12,CHEMBL339488,4.318758762624412,=,=,IC50,nM,48000.0,IC50,uM,48.0
O=C(O)CCCCCCCCCCCN1C(=O)C=CC1=O,CHEMBL46088,3.853871964321762,=,=,IC50,nM,140000.0,IC50,uM,140.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OCCN4CCCCC4)cc3)nc21,CHEMBL323775,7.4089353929735005,=,=,IC50,nM,39.0,IC50,uM,0.039
CC(C)(C)OC(=O)COc1ccc(CC2=C(n3ccc4ccccc43)c3ccccc3C(=O)C2=O)cc1,CHEMBL56948,6.187086643357144,=,=,IC50,nM,650.0,IC50,uM,0.65
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,CHEMBL29717,7.819874124835946,=,=,IC50,nM,15.14,pIC50,,7.82
COCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,CHEMBL357050,6.962573502059376,=,=,IC50,nM,109.0,IC50,nM,109.0
O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCc1ccc(-c2ccccc2)cc1,CHEMBL125104,8.42021640338319,=,=,IC50,nM,3.8,IC50,nM,3.8
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCS(=O)(=O)c2n[nH]c(O)n2)C(=O)O)c(F)c1,CHEMBL338429,9.207608310501746,=,=,IC50,nM,0.62,IC50,nM,0.62
CCCC(=O)OCOC(=O)C(C)(C)C,CHEMBL100014,4.1249387366083,=,=,IC50,nM,75000.0,IC50,uM,75.0
CCCN1C(=O)N2CCCCN=C2c2ncn(CCC)c21,CHEMBL109427,4.886056647693163,=,=,IC50,nM,13000.0,IC50,uM,13.0
C[S+]([O-])c1ccc(CSc2nc(-c3ccc(Cl)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL358042,5.853871964321762,=,=,IC50,nM,1400.0,IC50,uM,1.4
CC(C)C[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CHEMBL13767,8.045757490560675,=,=,IC50,nM,9.0,IC50,M,9E-9
COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL23532,8.130768280269024,=,=,IC50,nM,7.4,IC50,nM,7.4
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CC=CC1,CHEMBL343246,8.455931955649724,=,=,IC50,nM,3.5,IC50,nM,3.5
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,CHEMBL432903,6.698970004336019,=,=,IC50,nM,200.0,IC50,uM,0.2
CC(=O)Oc1ccccc1SCCCCCC(=O)O,CHEMBL145071,4.301029995663981,=,=,IC50,nM,50000.0,IC50,uM,50.0
COc1cc(/C=C\c2ccc(OC)c(O)c2)cc(OC)c1,CHEMBL116888,7.522878745280337,=,=,IC50,nM,30.0,IC50,uM,0.03
CCC(CC)CN1CCN(C(=O)NCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,CHEMBL1203063,10.3767507096021,=,=,IC50,nM,0.042,IC50,nM,0.042
CN(C)c1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,CHEMBL337277,6.167491087293763,=,=,IC50,nM,680.0,IC50,uM,0.68
O=C(NO)C(CCn1nnc2ccccc2c1=O)CSc1ccc(-c2ccc(Cl)cc2)cc1,CHEMBL126461,8.0,=,=,IC50,nM,10.0,IC50,nM,10.0
Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)N(C)C2CCCCC2)nc1C(=O)O,CHEMBL414605,4.698970004336019,=,=,IC50,nM,20000.0,IC50,uM,20.0
CC[C@@H]1COC[C@@H]1Cc1cncn1C,CHEMBL92429,5.7447274948966935,=,=,IC50,nM,1800.0,IC50,nM,1800.0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL128,5.0,<,>,IC50,nM,10000.0,pIC50,,5.0
O=C1NC(=O)C(c2cc(Cl)ccc2S(=O)(=O)Cc2ccc(Cl)cc2)N1,CHEMBL19649,6.568636235841013,=,=,IC50,nM,270.0,IC50,uM,0.27
C=C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C)C(=O)NC,CHEMBL3144518,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
CC(=O)Nc1ccc(C(=O)O)cc1N,CHEMBL109162,2.0,>,>,IC50,nM,10000000.0,IC50,mM,10.0
C[N+](C)(C)CCOP(=O)([O-])OCCOc1ccc2ccccc2c1,CHEMBL349670,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
CCc1ccc2c(c1)sc1nc(C(=O)c3ccccc3)cn12,CHEMBL20473,6.130768280269024,=,=,IC50,nM,740.0,IC50,nM,740.0
NNC(=O)NCCCCCC(=O)Nc1ccccc1,CHEMBL112539,3.8239087409443187,=,=,IC50,nM,150000.0,IC50,uM,150.0
CC(C)(c1cccnc1)C(Cl)c1ccccc1,CHEMBL55746,5.787812395596042,=,=,IC50,nM,1630.0,IC50,uM,1.63
CC(=O)OCCOn1cnc2c(Cl)nc(N)nc21,CHEMBL152045,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
OC1CCCc2nc3ccccc3c(NCc3cccc(C(F)(F)F)c3)c21,CHEMBL53598,5.619788758288394,=,=,IC50,nM,2400.0,IC50,uM,2.4
C[C@H](/N=C(\NC#N)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)(C)C,CHEMBL109180,4.863279432843593,=,=,IC50,nM,13700.0,IC50,uM,13.7
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,CHEMBL415521,5.126679398184601,=,=,IC50,nM,7470.0,IC50,nM,7470.0
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL120781,8.0,=,=,IC50,nM,10.0,IC50,nM,10.0
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)CC(C)C)C(C)C)C(C)C)C(=O)O,CHEMBL349664,4.259637310505756,=,=,IC50,nM,55000.0,IC50,uM,55.0
CCOC(=O)c1cc(C2NCC(O)C2O)oc1C,CHEMBL306321,3.070581074285707,=,=,IC50,nM,850000.0,IC50,uM,850.0
Clc1ccccc1C(CC1CCCCC1)Nc1nc2ccccc2o1,CHEMBL173903,7.096910013008056,=,=,IC50,nM,80.0,IC50,uM,0.08
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cn[nH]c2)NC(=O)OCc2ccccc2)C1O,CHEMBL419222,7.127843727251707,=,=,IC50,nM,74.5,IC50,nM,74.5
COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c(C)c(C)nc12,CHEMBL286897,3.779891911959945,=,=,IC50,nM,166000.0,IC50,uM,166.0
CNC(=O)c1cc2c(Oc3ccc(COCCOC)cc3)cncc2s1,CHEMBL331584,8.154901959985743,=,=,IC50,nM,7.0,IC50,nM,7.0
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(C[S+]([O-])c2c[nH]nn2)C(=O)O)c(F)c1,CHEMBL126914,5.619788758288394,=,=,IC50,nM,2400.0,IC50,uM,2.4
COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,CHEMBL24374,7.236572006437063,=,=,IC50,nM,58.0,I50,M,5.8E-8
COc1cc(-c2nc3[nH]c(N)nc(N)c-3n2)c([N+](=O)[O-])cc1OC,CHEMBL101378,4.774690718274137,=,=,IC50,nM,16800.0,IC50,uM,16.8
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CHEMBL34259,8.886056647693163,=,=,IC50,nM,1.3,IC50,uM,0.0013
COc1ccc([C@H](Cc2ccncc2)c2cccc(NC(N)=O)c2)cc1OC1CCCC1,CHEMBL33021,7.657577319177793,=,=,IC50,nM,22.0,IC50,nM,22.0
N=C(N)N[C@@H](C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(Cl)c(Cl)c3)[nH]n2)CC1)C1CCCCC1,CHEMBL321540,3.958607314841775,=,=,IC50,nM,110000.0,IC50,uM,110.0
O=C(OCc1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,CHEMBL324170,5.0,>,>,IC50,nM,10000.0,IC50,nM,10000.0
CC(=O)Oc1c(-c2ccccc2)c(-c2ccccc2)n2ncccc12,CHEMBL300054,5.508638306165727,=,=,IC50,nM,3100.0,IC50,uM,3.1
O=C(C[C@H]1S[C@H](c2cccc(C(F)(F)F)c2)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL44187,4.920818753952375,=,=,IC50,nM,12000.0,IC50,uM,12.0
CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2SC1,CHEMBL85843,5.698970004336019,=,=,IC50,nM,2000.0,IC50,uM,2.0
Cl.c1ccc(-c2[nH]c(-c3ccccc3)c3c2CNC3)cc1,CHEMBL554786,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,CHEMBL170,6.920818753952375,=,=,IC50,nM,120.0,IC50,nM,120.0
CN(C)CCN(C)c1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccccc4c(=O)c1c23,CHEMBL84219,6.795880017344075,=,=,IC50,nM,160.0,IC50,uM,0.16
C[C@]1(COC(=O)Cc2ccccc2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+],CHEMBL294608,9.0,=,=,IC50,nM,1.0,IC50,uM,0.001
O=[N+]([O-])c1ccc(Cl)c(C(O)P(=O)(O)O)c1,CHEMBL69168,4.698970004336019,=,=,IC50,nM,20000.0,IC50,uM,20.0
CCCCc1ccc(NC(=N)Nc2ccc(CCCC)cc2)cc1,CHEMBL109210,6.886056647693163,=,=,IC50,nM,130.0,IC50,uM,0.13
CN(CCC[C@H](N)C(=O)O)C(=N)N,CHEMBL99636,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
O=C1NC(=O)c2c1c1nc3ccccc3cc1c1[nH]c3ccccc3c21,CHEMBL282276,5.0,>,>,IC50,nM,10000.0,IC50,uM,10.0
O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,CHEMBL150027,7.494850021680094,=,=,IC50,nM,32.0,IC50,nM,32.0
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Oc4ccccc4)ccc2C1O3,CHEMBL61700,5.5794336962553075,=,=,IC50,nM,2633.7,IC50,nM,2633.7
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,CHEMBL31741,8.698970004336019,=,=,IC50,nM,2.0,IC50,uM,0.002
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCSc2nn[nH]n2)C(=O)O)c(F)c1,CHEMBL341323,6.6020599913279625,=,=,IC50,nM,250.0,IC50,uM,0.25
C=C(Br)C(=O)Nc1cn(C)c(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c2)n1.Cl,CHEMBL555161,7.328827157284917,=,=,IC50,nM,46.9,IC50,nM,46.9
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCCC(=O)O)C(=O)O)c(F)c1,CHEMBL439975,8.853871964321762,=,=,IC50,nM,1.4,IC50,nM,1.4
Clc1cnc(Nc2ccccn2)s1,CHEMBL420087,6.7121982700697735,=,=,IC50,nM,194.0,IC50,nM,194.0
CN(C)CCCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,CHEMBL17460,7.0,=,=,IC50,nM,100.0,IC50,nM,100.0
COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,CHEMBL151718,9.301029995663981,<,<,IC50,nM,0.5,IC50,nM,0.5
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL907,8.55284196865778,=,=,IC50,nM,2.8,IC50,nM,2.8
CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,CHEMBL133388,7.522878745280337,=,=,IC50,nM,30.0,IC50,uM,0.03
CCCCOC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(CC)c2C(=O)OC)c(Cl)c1,CHEMBL304022,8.522878745280337,=,=,IC50,nM,3.0,IC50,nM,3.0
C[C@H](Nc1nccc(-c2cc(N3CCCCC3)nnc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,CHEMBL159698,7.696803942579511,=,=,IC50,nM,20.1,IC50,nM,20.1
Cc1ccc2nc(Nc3ccccc3I)oc(=O)c2c1,CHEMBL10340,4.204119982655925,>,>,IC50,nM,62500.0,IC50,uM,62.5
CC(C)(C)NC[C@@H](O)CON=C1c2ccccc2-c2ccccc21,CHEMBL1788270,7.696803942579511,=,=,IC50,nM,20.1,IC50,nM,20.1
FC(F)(F)c1cccc(CO[C@H]2C3CCN(CC3)[C@H]2C(c2ccccc2)c2ccccc2)c1,CHEMBL367034,7.275724130399211,=,=,IC50,nM,53.0,IC50,nM,53.0
COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,CHEMBL23021,7.795880017344075,=,=,IC50,nM,16.0,IC50,nM,16.0
O=C1c2ccccc2CCCC1CC1CCN(Cc2ccccc2)CC1,CHEMBL344317,4.823908740944319,=,=,IC50,nM,15000.0,IC50,nM,15000.0
CCCc1nc2ccc(NC(=O)N3CCOCC3)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F,CHEMBL259843,9.886056647693163,=,=,IC50,nM,0.13,IC50,nM,0.13
CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc(OC)cc2)n1Cc1ccc(C(=O)OC)cc1,CHEMBL121718,8.008773924307505,=,=,IC50,nM,9.8,IC50,nM,9.8
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O,CHEMBL325869,8.2518119729938,=,=,IC50,nM,5.6,IC50,nM,5.6
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(CCCC[S+]([O-])c2nn[nH]n2)C(=O)O)c(F)c1,CHEMBL126325,6.7447274948966935,=,=,IC50,nM,180.0,IC50,uM,0.18
CC(C)C1=CC(=O)C(=O)/C(=C2/C=CC(C(C)C)=CC(O)=C2O)C=C1,CHEMBL91395,5.431798275933005,=,=,IC50,nM,3700.0,IC50,uM,3.7
CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCC(O)CO)cc3)cncc2s1,CHEMBL118358,6.0,>,>,IC50,nM,1000.0,IC50,nM,1000.0
Cc1csc2nc([C@H](C)NC(=O)/C=C/c3cccn3C)oc(=O)c12,CHEMBL138479,7.5376020021010435,=,=,IC50,nM,29.0,IC50,uM,0.029
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)c(Cl)c2)cc1,CHEMBL126857,5.586700235918748,=,=,IC50,nM,2590.0,IC50,nM,2590.0
CC(C)=CCN1[C@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@H]1C,CHEMBL303015,7.376750709602099,=,=,IC50,nM,42.0,IC50,uM,0.042
Cc1onc(OCC(=O)O)c1CC(N)C(=O)O,CHEMBL291274,5.096910013008056,=,=,IC50,nM,8000.0,IC50,uM,8.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL529,6.769551078621726,=,=,IC50,nM,170.0,IC50,uM,0.17
C[C@@H](Nc1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1)c1ccccc1,CHEMBL166299,6.045757490560675,=,=,IC50,nM,900.0,IC50,uM,0.9
CCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,CHEMBL18504,8.096910013008056,=,=,IC50,nM,8.0,IC50,nM,8.0
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,CHEMBL422395,6.522878745280337,=,=,IC50,nM,300.0,IC50,M,3E-7
CCCc1nc(CC)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1Br,CHEMBL59974,6.154901959985743,=,=,IC50,nM,700.0,IC50,nM,700.0
CN(C)CC/C=C(/c1ccc(Br)cc1)c1cccnc1,CHEMBL172120,6.301029995663981,=,=,IC50,nM,500.0,IC50,uM,0.5
COc1cc2cc(C(=O)N3CC(CCl)c4ccc(O)cc43)[nH]c2c(OC)c1OC,CHEMBL94088,8.657577319177793,=,=,IC50,nM,2.2,IC50,uM,0.0022
N=C(N)N[C@@H](C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1)C1CCCCC1,CHEMBL106518,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
COC(=O)CC(c1ccc(OC)c(OC2CC3CCC2C3)c1)N1C(=O)c2ccccc2C1=O,CHEMBL90349,6.130768280269024,=,=,IC50,nM,740.0,IC50,uM,0.74
Cc1c(CN(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL42801,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
COC(=O)CCCOC1=CC=CN2C1=C(CC(N)=O)C(C)C2Cc1ccccc1,CHEMBL121383,1.8239087409443187,=,=,IC50,nM,15000000.0,IC50,mM,15.0
N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NC(=O)OCc2ccccc2)C1O,CHEMBL116245,5.692503962086787,=,=,IC50,nM,2030.0,IC50,nM,2030.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,4.438898616350944,=,=,IC50,nM,36400.0,IC50,uM,36.4
CNC(=O)c1cc2c(Oc3ccc(C(=N)NO)cc3)cncc2s1,CHEMBL116363,5.0,>,>,IC50,nM,10000.0,IC50,uM,10.0
Cc1nccn1CCCCNC(=O)c1ccc2nc3ccc(C(C)C)cc3c(=O)n2c1.Cl.Cl,CHEMBL1202756,5.301029995663981,=,=,IC50,nM,5000.0,IC50,uM,5.0
CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,CHEMBL62067,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
COC(=O)c1cccc2oc(-c3cccc4oc(-c5ccccc5O)nc34)nc12,CHEMBL111574,6.522878745280337,=,=,IC50,nM,300.0,IC50,uM,0.3
O=C(O)c1cc(O)c2c(c1)OC1(CCCCC1)C2,CHEMBL90815,2.42021640338319,=,=,IC50,nM,3800000.0,IC50,mM,3.8
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CHEMBL16,4.0,>,>,IC50,nM,100000.0,IC50,M,0.0001
NC(=O)NO,CHEMBL467,4.086186147616283,=,=,IC50,nM,82000.0,IC50,uM,82.0
O=c1c(Cc2ccc3c(c2)OCO3)c(C(F)(F)F)[nH]n1Cc1cccc(O)c1,CHEMBL3144606,5.769551078621726,=,=,IC50,nM,1700.0,IC50,uM,1.7
COc1ccc(Cn2[nH]c(C(F)(F)F)c(Cc3ccc4c(c3)OCO4)c2=O)cc1,CHEMBL3144799,5.6777807052660805,=,=,IC50,nM,2100.0,IC50,uM,2.1
COc1ccc(-c2nc3cc(-c4ccccc4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,CHEMBL111754,5.522878745280337,=,=,IC50,nM,3000.0,IC50,uM,3.0
N=C(N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O.O=C(O)C(F)(F)F,CHEMBL163543,8.102372908709558,=,=,IC50,nM,7.9,IC50,nM,7.9
CCCc1nc2ccc(NC(=O)NC(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccc(CC)cc2F)cc1F,CHEMBL305647,9.958607314841775,=,=,IC50,nM,0.11,IC50,nM,0.11
COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,CHEMBL311347,8.3767507096021,=,=,IC50,nM,4.2,IC50,nM,4.2
N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)c1ccc(C(F)(F)F)cc1,CHEMBL302371,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
C[C@H](/N=C(\NC#N)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,CHEMBL110551,4.6020599913279625,=,=,IC50,nM,25000.0,IC50,uM,25.0
Cc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)ccc1NCc1cnc2nc(N)nc(N)c2n1,CHEMBL419568,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,CHEMBL301624,5.185752404268079,=,=,IC50,nM,6520.0,IC50,uM,6.52
NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,CHEMBL282301,7.309981219211305,=,=,IC50,nM,48.98,pIC50,,7.31
CCc1cccn1C1=CC(C)(C)Oc2ccc(C#N)cc21,CHEMBL290133,4.698970004336019,>,>,IC50,nM,20000.0,IC50,uM,20.0
Nc1ncnc2c1c(-c1ccccc1Oc1ccccc1)cn2C1CCCC1,CHEMBL68774,6.4089353929735005,=,=,IC50,nM,390.0,IC50,uM,0.39
CNC(=O)c1cc2c(Oc3ccc(C(=O)N4CCOCC4)cc3)cncc2s1,CHEMBL117452,6.045275209020937,>,>,IC50,nM,901.0,IC50,nM,901.0
CNc1c2c(nc3ccccc13)CCCC2O,CHEMBL50264,4.698970004336019,>,>,IC50,nM,20000.0,IC50,uM,20.0
CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCCC)n1Cc1ccc(C(=O)OC)cc1,CHEMBL338514,8.070581074285707,=,=,IC50,nM,8.5,IC50,nM,8.5
O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL43706,4.7447274948966935,=,=,IC50,nM,18000.0,IC50,uM,18.0
